window_id,datetime,season,carbon_uniform,carbon_spatial,carbon_temporal,carbon_full
0,2024-01-01 00:00:00+00:00,DJF,318.6583333333333,100.0,441.0,88.0
1,2024-01-02 00:00:00+00:00,DJF,328.2083333333333,89.0,447.0,89.0
2,2024-01-03 00:00:00+00:00,DJF,338.3583333333333,100.0,477.0,98.0
3,2024-01-04 00:00:00+00:00,DJF,354.225,98.0,493.0,98.0
4,2024-01-05 00:00:00+00:00,DJF,361.95,100.0,495.0,100.0
5,2024-01-06 00:00:00+00:00,DJF,365.975,147.0,495.0,129.0
6,2024-01-07 00:00:00+00:00,DJF,342.5583333333333,137.0,465.0,100.0
7,2024-01-08 00:00:00+00:00,DJF,356.23333333333335,143.0,470.0,100.0
8,2024-01-09 00:00:00+00:00,DJF,343.29999999999995,99.0,443.0,95.0
9,2024-01-10 00:00:00+00:00,DJF,348.1833333333333,100.0,434.0,88.0
10,2024-01-11 00:00:00+00:00,DJF,368.79999999999995,93.0,475.0,93.0
11,2024-01-12 00:00:00+00:00,DJF,384.15,129.0,481.0,100.0
12,2024-01-13 00:00:00+00:00,DJF,346.6,118.0,452.0,100.0
13,2024-01-14 00:00:00+00:00,DJF,351.1833333333334,134.0,501.0,134.0
14,2024-01-15 00:00:00+00:00,DJF,378.97499999999997,144.0,588.0,144.0
15,2024-01-16 00:00:00+00:00,DJF,397.6166666666667,177.0,570.0,172.0
16,2024-01-17 00:00:00+00:00,DJF,381.89166666666665,200.0,565.0,145.0
17,2024-01-18 00:00:00+00:00,DJF,385.85833333333335,146.0,590.0,136.0
18,2024-01-19 00:00:00+00:00,DJF,380.95,159.0,550.0,150.0
19,2024-01-20 00:00:00+00:00,DJF,365.125,163.0,560.0,130.0
20,2024-01-21 00:00:00+00:00,DJF,333.9083333333333,123.0,515.0,95.0
21,2024-01-22 00:00:00+00:00,DJF,327.0916666666667,95.0,526.0,85.0
22,2024-01-23 00:00:00+00:00,DJF,332.5,86.0,525.0,85.0
23,2024-01-24 00:00:00+00:00,DJF,337.76666666666665,100.0,478.0,100.0
24,2024-01-25 00:00:00+00:00,DJF,355.4833333333333,125.0,463.0,100.0
25,2024-01-26 00:00:00+00:00,DJF,327.7416666666666,123.0,429.0,92.0
26,2024-01-27 00:00:00+00:00,DJF,330.0916666666667,94.0,441.0,79.0
27,2024-01-28 00:00:00+00:00,DJF,308.29166666666663,82.0,404.0,75.0
28,2024-01-29 00:00:00+00:00,DJF,323.4083333333333,83.0,447.0,74.0
29,2024-01-30 00:00:00+00:00,DJF,329.98333333333335,76.0,452.0,74.0
30,2024-01-31 00:00:00+00:00,DJF,334.3583333333333,83.0,485.0,66.0
31,2024-02-01 00:00:00+00:00,DJF,326.26666666666665,88.0,445.0,76.0
32,2024-02-02 00:00:00+00:00,DJF,322.34166666666664,89.0,431.0,82.0
33,2024-02-03 00:00:00+00:00,DJF,318.2583333333333,98.0,417.0,69.0
34,2024-02-04 00:00:00+00:00,DJF,312.0416666666667,76.0,405.0,74.0
35,2024-02-05 00:00:00+00:00,DJF,322.9083333333333,85.0,443.0,85.0
36,2024-02-06 00:00:00+00:00,DJF,334.6166666666667,100.0,437.0,100.0
37,2024-02-07 00:00:00+00:00,DJF,348.5333333333333,132.0,435.0,121.0
38,2024-02-08 00:00:00+00:00,DJF,332.29166666666663,166.0,397.0,100.0
39,2024-02-09 00:00:00+00:00,DJF,324.66666666666663,100.0,401.0,100.0
40,2024-02-10 00:00:00+00:00,DJF,327.14166666666665,178.0,394.0,161.0
41,2024-02-11 00:00:00+00:00,DJF,319.9916666666667,162.0,418.0,134.0
42,2024-02-12 00:00:00+00:00,DJF,345.09166666666664,144.0,435.0,125.0
43,2024-02-13 00:00:00+00:00,DJF,330.25,124.0,435.0,100.0
44,2024-02-14 00:00:00+00:00,DJF,319.5333333333333,100.0,434.0,99.0
45,2024-02-15 00:00:00+00:00,DJF,322.75,121.0,417.0,100.0
46,2024-02-16 00:00:00+00:00,DJF,318.16666666666663,100.0,451.0,87.0
47,2024-02-17 00:00:00+00:00,DJF,319.67499999999995,100.0,414.0,78.0
48,2024-02-18 00:00:00+00:00,DJF,307.96666666666664,85.0,415.0,85.0
49,2024-02-19 00:00:00+00:00,DJF,330.0916666666667,100.0,453.0,100.0
50,2024-02-20 00:00:00+00:00,DJF,333.81666666666666,119.0,437.0,100.0
51,2024-02-21 00:00:00+00:00,DJF,315.43333333333334,100.0,442.0,96.0
52,2024-02-22 00:00:00+00:00,DJF,306.25,96.0,458.0,76.0
53,2024-02-23 00:00:00+00:00,DJF,286.43333333333334,78.0,427.0,67.0
54,2024-02-24 00:00:00+00:00,DJF,282.6166666666666,70.0,403.0,67.0
55,2024-02-25 00:00:00+00:00,DJF,282.1916666666666,81.0,394.0,68.0
56,2024-02-26 00:00:00+00:00,DJF,287.06666666666666,74.0,396.0,74.0
57,2024-02-27 00:00:00+00:00,DJF,296.59166666666664,100.0,393.0,85.0
58,2024-02-28 00:00:00+00:00,DJF,287.4333333333333,88.0,373.0,73.0
59,2024-02-29 00:00:00+00:00,DJF,280.05833333333334,81.0,404.0,69.0
60,2024-03-01 00:00:00+00:00,MAM,287.47499999999997,71.0,428.0,71.0
61,2024-03-02 00:00:00+00:00,MAM,296.5999999999999,89.0,417.0,86.0
62,2024-03-03 00:00:00+00:00,MAM,311.2083333333333,125.0,356.0,125.0
63,2024-03-04 00:00:00+00:00,MAM,326.9666666666666,144.0,392.0,142.0
64,2024-03-05 00:00:00+00:00,MAM,337.59166666666664,144.0,389.0,144.0
65,2024-03-06 00:00:00+00:00,MAM,350.9416666666666,168.0,426.0,167.0
66,2024-03-07 00:00:00+00:00,MAM,320.5333333333333,170.0,419.0,140.0
67,2024-03-08 00:00:00+00:00,MAM,309.95833333333326,160.0,411.0,100.0
68,2024-03-09 00:00:00+00:00,MAM,295.4,170.0,385.0,130.0
69,2024-03-10 00:00:00+00:00,MAM,298.25833333333327,126.0,371.0,100.0
70,2024-03-11 00:00:00+00:00,MAM,314.01666666666665,100.0,360.0,100.0
71,2024-03-12 00:00:00+00:00,MAM,308.34166666666664,136.0,351.0,132.0
72,2024-03-13 00:00:00+00:00,MAM,301.19999999999993,137.0,388.0,92.0
73,2024-03-14 00:00:00+00:00,MAM,287.7833333333333,92.0,375.0,76.0
74,2024-03-15 00:00:00+00:00,MAM,283.8833333333333,84.0,383.0,80.0
75,2024-03-16 00:00:00+00:00,MAM,281.5,95.0,313.0,88.0
76,2024-03-17 00:00:00+00:00,MAM,265.54166666666663,91.0,334.0,89.0
77,2024-03-18 00:00:00+00:00,MAM,295.84166666666664,92.0,398.0,80.0
78,2024-03-19 00:00:00+00:00,MAM,302.13333333333327,100.0,385.0,100.0
79,2024-03-20 00:00:00+00:00,MAM,305.67499999999995,100.0,393.0,100.0
80,2024-03-21 00:00:00+00:00,MAM,312.5333333333333,121.0,437.0,100.0
81,2024-03-22 00:00:00+00:00,MAM,306.92499999999995,100.0,445.0,93.0
82,2024-03-23 00:00:00+00:00,MAM,301.72499999999997,100.0,436.0,96.0
83,2024-03-24 00:00:00+00:00,MAM,296.1166666666666,100.0,368.0,100.0
84,2024-03-25 00:00:00+00:00,MAM,310.65,132.0,390.0,132.0
85,2024-03-26 00:00:00+00:00,MAM,310.75,143.0,405.0,100.0
86,2024-03-27 00:00:00+00:00,MAM,294.40833333333325,100.0,422.0,99.0
87,2024-03-28 00:00:00+00:00,MAM,292.2499999999999,100.0,428.0,98.0
88,2024-03-29 00:00:00+00:00,MAM,281.4333333333333,100.0,388.0,83.0
89,2024-03-30 00:00:00+00:00,MAM,278.25,87.0,370.0,87.0
90,2024-03-31 00:00:00+00:00,MAM,282.06666666666666,117.0,398.0,100.0
91,2024-04-01 00:00:00+00:00,MAM,284.07499999999993,100.0,388.0,100.0
92,2024-04-02 00:00:00+00:00,MAM,285.32499999999993,100.0,413.0,94.0
93,2024-04-03 00:00:00+00:00,MAM,280.125,91.0,387.0,83.0
94,2024-04-04 00:00:00+00:00,MAM,296.59166666666664,117.0,425.0,100.0
95,2024-04-05 00:00:00+00:00,MAM,296.89166666666665,129.0,450.0,93.0
96,2024-04-06 00:00:00+00:00,MAM,288.9083333333333,100.0,414.0,96.0
97,2024-04-07 00:00:00+00:00,MAM,279.7416666666667,94.0,362.0,80.0
98,2024-04-08 00:00:00+00:00,MAM,296.48333333333335,86.0,417.0,82.0
99,2024-04-09 00:00:00+00:00,MAM,286.8666666666666,100.0,437.0,83.0
100,2024-04-10 00:00:00+00:00,MAM,290.14166666666665,86.0,450.0,65.0
101,2024-04-11 00:00:00+00:00,MAM,287.0083333333333,77.0,434.0,66.0
102,2024-04-12 00:00:00+00:00,MAM,267.9,83.0,391.0,77.0
103,2024-04-13 00:00:00+00:00,MAM,262.6083333333333,100.0,367.0,90.0
104,2024-04-14 00:00:00+00:00,MAM,270.65,100.0,355.0,94.0
105,2024-04-15 00:00:00+00:00,MAM,282.5666666666666,100.0,423.0,97.0
106,2024-04-16 00:00:00+00:00,MAM,286.87499999999994,100.0,427.0,97.0
107,2024-04-17 00:00:00+00:00,MAM,299.15,120.0,424.0,100.0
108,2024-04-18 00:00:00+00:00,MAM,308.1583333333333,132.0,452.0,124.0
109,2024-04-19 00:00:00+00:00,MAM,282.1333333333333,121.0,420.0,100.0
110,2024-04-20 00:00:00+00:00,MAM,267.96666666666664,100.0,391.0,89.0
111,2024-04-21 00:00:00+00:00,MAM,276.69999999999993,121.0,442.0,99.0
112,2024-04-22 00:00:00+00:00,MAM,292.79166666666663,130.0,390.0,100.0
113,2024-04-23 00:00:00+00:00,MAM,288.8416666666666,123.0,407.0,122.0
114,2024-04-24 00:00:00+00:00,MAM,298.76666666666665,135.0,433.0,118.0
115,2024-04-25 00:00:00+00:00,MAM,308.7833333333333,139.0,446.0,123.0
116,2024-04-26 00:00:00+00:00,MAM,301.1833333333333,130.0,393.0,100.0
117,2024-04-27 00:00:00+00:00,MAM,273.42499999999995,119.0,393.0,100.0
118,2024-04-28 00:00:00+00:00,MAM,278.67499999999995,122.0,396.0,100.0
119,2024-04-29 00:00:00+00:00,MAM,305.1166666666667,126.0,442.0,88.0
120,2024-04-30 00:00:00+00:00,MAM,307.8083333333333,99.0,480.0,98.0
121,2024-05-01 00:00:00+00:00,MAM,297.08333333333326,100.0,443.0,100.0
122,2024-05-02 00:00:00+00:00,MAM,303.8083333333333,124.0,449.0,100.0
123,2024-05-03 00:00:00+00:00,MAM,294.76666666666665,100.0,476.0,72.0
124,2024-05-04 00:00:00+00:00,MAM,296.22499999999997,97.0,448.0,85.0
125,2024-05-05 00:00:00+00:00,MAM,291.1833333333333,99.0,424.0,91.0
126,2024-05-06 00:00:00+00:00,MAM,306.54166666666663,100.0,444.0,97.0
127,2024-05-07 00:00:00+00:00,MAM,294.4416666666666,100.0,426.0,84.0
128,2024-05-08 00:00:00+00:00,MAM,302.37499999999994,94.0,453.0,94.0
129,2024-05-09 00:00:00+00:00,MAM,289.5666666666666,122.0,439.0,83.0
130,2024-05-10 00:00:00+00:00,MAM,281.22499999999997,88.0,435.0,67.0
131,2024-05-11 00:00:00+00:00,MAM,266.3416666666667,78.0,359.0,78.0
132,2024-05-12 00:00:00+00:00,MAM,272.26666666666665,88.0,376.0,79.0
133,2024-05-13 00:00:00+00:00,MAM,284.5333333333333,97.0,403.0,85.0
134,2024-05-14 00:00:00+00:00,MAM,280.8666666666667,82.0,434.0,63.0
135,2024-05-15 00:00:00+00:00,MAM,293.10833333333335,71.0,432.0,63.0
136,2024-05-16 00:00:00+00:00,MAM,292.82499999999993,76.0,432.0,62.0
137,2024-05-17 00:00:00+00:00,MAM,285.2833333333333,80.0,445.0,41.0
138,2024-05-18 00:00:00+00:00,MAM,273.375,46.0,417.0,40.0
139,2024-05-19 00:00:00+00:00,MAM,271.25,42.0,402.0,39.0
140,2024-05-20 00:00:00+00:00,MAM,274.29999999999995,40.0,425.0,38.0
141,2024-05-21 00:00:00+00:00,MAM,285.8333333333333,43.0,427.0,34.0
142,2024-05-22 00:00:00+00:00,MAM,281.90833333333336,38.0,411.0,37.0
143,2024-05-23 00:00:00+00:00,MAM,294.81666666666666,65.0,454.0,54.0
144,2024-05-24 00:00:00+00:00,MAM,297.525,55.0,464.0,51.0
145,2024-05-25 00:00:00+00:00,MAM,285.7,57.0,426.0,50.0
146,2024-05-26 00:00:00+00:00,MAM,284.175,54.0,411.0,51.0
147,2024-05-27 00:00:00+00:00,MAM,273.71666666666664,52.0,391.0,49.0
148,2024-05-28 00:00:00+00:00,MAM,274.2583333333333,53.0,413.0,47.0
149,2024-05-29 00:00:00+00:00,MAM,280.9583333333333,59.0,427.0,55.0
150,2024-05-30 00:00:00+00:00,MAM,276.7,63.0,414.0,54.0
151,2024-05-31 00:00:00+00:00,MAM,274.725,58.0,410.0,54.0
152,2024-06-01 00:00:00+00:00,JJA,270.6333333333333,58.0,387.0,53.0
153,2024-06-02 00:00:00+00:00,JJA,278.5083333333333,59.0,419.0,58.0
154,2024-06-03 00:00:00+00:00,JJA,312.4583333333333,63.0,452.0,59.0
155,2024-06-04 00:00:00+00:00,JJA,310.89166666666665,66.0,458.0,60.0
156,2024-06-05 00:00:00+00:00,JJA,306.71666666666664,65.0,465.0,54.0
157,2024-06-06 00:00:00+00:00,JJA,307.09166666666664,61.0,458.0,56.0
158,2024-06-07 00:00:00+00:00,JJA,293.54999999999995,60.0,418.0,58.0
159,2024-06-08 00:00:00+00:00,JJA,279.54166666666674,66.0,408.0,63.0
160,2024-06-09 00:00:00+00:00,JJA,273.4916666666667,66.0,396.0,57.0
161,2024-06-10 00:00:00+00:00,JJA,277.35833333333335,61.0,426.0,58.0
162,2024-06-11 00:00:00+00:00,JJA,291.4583333333333,63.0,443.0,59.0
163,2024-06-12 00:00:00+00:00,JJA,297.275,63.0,437.0,60.0
164,2024-06-13 00:00:00+00:00,JJA,289.14166666666665,63.0,447.0,59.0
165,2024-06-14 00:00:00+00:00,JJA,299.0333333333333,60.0,492.0,54.0
166,2024-06-15 00:00:00+00:00,JJA,287.8916666666666,58.0,448.0,55.0
167,2024-06-16 00:00:00+00:00,JJA,282.3666666666666,61.0,434.0,53.0
168,2024-06-17 00:00:00+00:00,JJA,300.8166666666666,56.0,487.0,52.0
169,2024-06-18 00:00:00+00:00,JJA,320.60833333333323,54.0,507.0,51.0
